hex	_owner	_iso_region	pop_14	pop_15_64	pop_65
#6BCC9A	MNG	MN-046	29500	54500	3600
#82C610	MNG	MN-049	31500	58500	3800
#AD26D6	MNG	MN-057	24500	44500	2900
#E13FCA	MNG	MN-039	15500	28500	1900
#F7CA87	MNG	MN-037	28500	52500	3400
#1183BD	MNG	MN-047	24500	45500	2900
#714AAE	MNG	MN-073	22500	41500	2800
#A50DE0	MNG	MN-035	26500	48500	3200
#CF92F0	MNG	MN-059	16500	31500	2100
#EC814E	MNG	MN-055	32500	59500	3900
#0E4C0D	MNG	MN-064	5200	9800	650
#C225AD	MNG	MN-1	225000	545000	38000
#470AC3	MNP	MP-X01~	4200	7800	320
#D513BE	MNP	MP-X02~	18500	36500	1400
#B46340	MNP	MP-X03~	7400	14500	580
#465AD8	MNP	MP-X04~	980	1950	80
#7B0DF0	MOZ	MZ-L	385000	465000	32000
#3A591C	MOZ	MZ-P	425000	515000	36000
#DBF86D	MOZ	MZ-A	365000	445000	29000
#C858CF	MOZ	MZ-T	415000	495000	34000
#FFB0B1	MOZ	MZ-B	395000	485000	33000
#5CE2FE	MOZ	MZ-G	315000	385000	26000
#94D062	MOZ	MZ-Q	845000	985000	68000
#BE5E57	MOZ	MZ-L	215000	645000	22000
#225CC1	MOZ	MZ-I	345000	415000	28000
#B931FC	MOZ	MZ-S	385000	465000	32000
#BD0DC2	MOZ	MZ-N	865000	1050000	72000
#52A095	MRT	MR-11	18500	24500	1400
#BF28FF	MRT	MR-08	14500	18500	1100
#BC79A6	MRT	MR-07	105000	125000	7200
#30A844	MRT	MR-05	84000	98000	5800
#A6E182	MRT	MR-06	64000	76000	4400
#DDEC41	MRT	MR-04	115000	135000	8200
#92DBE9	MRT	MR-10	68000	82000	4800
#2BB830	MRT	MR-01	125000	145000	8800
#CE2474	MRT	MR-02	135000	165000	9500
#9FEE50	MRT	MR-03	82000	96000	5600
#0DC155	MRT	MR-12	16500	19500	1200
#393866	MRT	MR-NKC	215000	345000	18500
#E3F0BB	MRT	MR-09	24500	28500	1600
#866C26	MSR	MS-P	620	1850	320
#A83B7B	MSR	MS-A	480	1450	260
#D00C3E	MSR	MS-G	350	1100	180
#B6B390	MUS	MU-RR	26500	94500	8400
#91CC4A	MUS	MU-PA	31500	112000	9800
#FA3357	MUS	MU-PL	34500	125000	10800
#75E5A7	MUS	MU-BL	22500	82000	7200
#53E0D0	MUS	MU-SA	21500	76500	6800
#D5E9DB	MUS	MU-GP	16500	58500	5200
#9749D0	MUS	MU-FL	28500	102000	9200
#3F6AF8	MUS	MU-AG	14500	51500	4600
#66DAB2	MUS	MU-RO	9200	32500	2800
#4D28D4	MUS	MU-MO	16500	58500	5200
#9DA148	MUS	MU-PW	34500	125000	10800
#8C7B21	MUS	MU-BR	21500	76500	6800
#CEAB54	MUS	MU-PL	34500	125000	10800
#2752A5	MUS	MU-QB	18500	66500	5800
#308B33	MUS	MU-VP	24500	86500	7600
#3FA384	MUS	MU-CU	16500	58500	5200
#5FAE96	MWI	MW-CT	215000	265000	16500
#886CF7	MWI	MW-RU	24500	28500	1800
#ECE84A	MWI	MW-NB	125000	145000	9400
#1BA55D	MWI	MW-LK	185000	225000	14500
#69E3BE	MWI	MW-CT	215000	265000	16500
#332A7F	MWI	MW-MZ	165000	195000	12500
#F7984D	MWI	MW-KS	245000	295000	18500
#85ED52	MWI	MW-MC	185000	225000	14500
#87678D	MWI	MW-NK	105000	125000	8200
#11126A	MWI	MW-SA	135000	165000	10500
#A1155C	MWI	MW-MG	365000	445000	28500
#BEB331	MWI	MW-MH	62000	74000	4600
#64A6C6	MWI	MW-DE	285000	345000	22000
#86E5E8	MWI	MW-LI	425000	515000	32000
#4623B0	MWI	MW-NS	125000	145000	9400
#70E7D4	MWI	MW-CK	185000	225000	14500
#8DB347	MWI	MW-MW	54000	65000	4200
#40E4B5	MWI	MW-NE	42000	51000	3200
#18EE7C	MWI	MW-NU	46000	56000	3600
#8242B0	MWI	MW-ZO	265000	325000	19500
#B5DAD9	MWI	MW-PH	185000	225000	14500
#A79AA9	MWI	MW-MU	225000	275000	17500
#FC80C4	MWI	MW-TH	265000	315000	20500
#B72EDA	MWI	MW-DO	62000	74000	4800
#C0272E	MWI	MW-BA	105000	125000	8200
#2E4B2F	MWI	MW-CR	115000	135000	8800
#54DC7E	MWI	MW-BL	265000	445000	22500
#2A5F93	MWI	MW-NI	105000	125000	8200
#5336C2	MYS	MY-12	745000	1650000	98000
#0A8E8E	MYS	MY-09	82000	145000	8600
#D43435	MYS	MY-02	565000	1150000	74000
#33A860	MYS	MY-03	445000	925000	62000
#134842	MYS	MY-08	585000	1180000	76000
#816254	MYS	MY-13	815000	1550000	94000
#FE594C	MYS	MY-07	385000	765000	48000
#E3DBF9	MYS	MY-10	745000	1850000	115000
#E8F622	MYS	MY-05	265000	545000	36000
#C7C595	MYS	MY-04	185000	425000	28000
#91CB5E	MYS	MY-01	865000	1750000	125000
#5D41D2	MYS	MY-06	345000	845000	52000
#C3FA3E	MYS	MY-11	365000	685000	44000
#10447F	MYS	MY-15	24000	48000	2100
#B3AA12	MYS	MY-14	265000	865000	42000
#31B846	MYS	MY-16	12500	36500	1800
#FC6AC6	NAM	NA-KA	46500	64500	4200
#43188D	NAM	NA-KU	26500	36500	2400
#7E510D	NAM	NA-OS	42500	58500	3800
#BC994C	NAM	NA-OW	74500	105000	6800
#3CD1F2	NAM	NA-OK	48500	66500	4400
#533676	NAM	NA-CA	36500	48500	3200
#DC6AED	NAM	NA-HA	28500	38500	2600
#BE38B9	NAM	NA-OD	34500	46500	3100
#35A743	NAM	NA-OH	68500	94500	6200
#C0406F	NAM	NA-ER	32500	68500	4400
#EBE540	NAM	NA-KH	76500	155000	8400
#BAA04D	NAM	NA-ON	72500	98500	6500
#A2A8C3	NAM	NA-OT	38500	52500	3400
#4EADBB	NCL	NC-X03~	16500	38500	3200
#2F204E	NCL	NC-X02~	12500	28500	2400
#BBCF3D	NCL	NC-X01~	42500	98500	8400
#4CC591	NER	NE-5	565000	545000	28500
#C9B2F0	NER	NE-3	345000	325000	17500
#8E635E	NER	NE-2	265000	245000	13500
#4997A2	NER	NE-4	585000	565000	29500
#8B391F	NER	NE-7	825000	785000	41500
#EDF141	NER	NE-6	485000	465000	24500
#C73985	NER	NE-1	145000	135000	7200
#FCC555	NER	NE-8	225000	385000	16500
#734287	NFK	NF-X01~	380	1150	240
#7766FE	NGA	NG-KE	925000	1050000	56000
#C3820A	NGA	NG-NI	1150000	1250000	68000
#20FCA9	NGA	NG-KW	745000	865000	44000
#BDF1FF	NGA	NG-OG	1050000	1250000	62000
#1536EE	NGA	NG-OY	1650000	1950000	98000
#BBD2A4	NGA	NG-LA	2250000	4150000	185000
#906D2D	NGA	NG-BO	1350000	1550000	82000
#68FFC0	NGA	NG-AD	985000	1150000	58000
#7F216E	NGA	NG-TA	725000	845000	42000
#3EAB0E	NGA	NG-BE	1250000	1450000	74000
#62BA27	NGA	NG-CR	845000	965000	48000
#74AAFC	NGA	NG-SO	1150000	1250000	68000
#DA28E3	NGA	NG-ZA	965000	1050000	58000
#4A368C	NGA	NG-YO	685000	785000	41000
#BF1539	NGA	NG-KT	1850000	2050000	105000
#990CDD	NGA	NG-JI	1250000	1350000	72000
#E51468	NGA	NG-ON	1050000	1250000	64000
#253AAA	NGA	NG-DE	1150000	1350000	68000
#2A2DBA	NGA	NG-BY	565000	645000	34000
#47A98C	NGA	NG-RI	1550000	1750000	92000
#DB7B2E	NGA	NG-AK	985000	1150000	58000
#45D80D	NGA	NG-AB	625000	745000	38000
#1FE049	NGA	NG-EB	685000	785000	41000
#95CF25	NGA	NG-AN	1250000	1450000	74000
#15F4BA	NGA	NG-ED	985000	1150000	58000
#F2A058	NGA	NG-BA	1350000	1550000	82000
#D44A7D	NGA	NG-PL	1050000	1250000	62000
#F0B336	NGA	NG-NA	565000	625000	34000
#8B85FD	NGA	NG-GO	725000	825000	42000
#7CAAF8	NGA	NG-EN	1050000	1250000	62000
#88237E	NGA	NG-KO	945000	1050000	56000
#FF9AD6	NGA	NG-OS	965000	1150000	58000
#74BCD2	NGA	NG-IM	1350000	1550000	82000
#D5A5EA	NGA	NG-EK	725000	845000	42000
#1943A0	NGA	NG-KD	1850000	2150000	115000
#96F00F	NGA	NG-KN	2650000	2950000	155000
#46B00A	NGA	NG-FC	185000	365000	12500
#D75285	NIC	NI-SJ	46500	58500	3400
#EAEE0D	NIC	NI-AN	145000	185000	11500
#8B5819	NIC	NI-JI	98500	125000	7800
#F4A9BB	NIC	NI-NS	52500	68500	4200
#787E99	NIC	NI-CI	115000	145000	9200
#1960D7	NIC	NI-MD	46500	58500	3600
#D4DFDF	NIC	NI-RI	54500	68500	4200
#F731B7	NIC	NI-AS	105000	125000	8400
#573746	NIC	NI-LE	125000	165000	10500
#855764	NIC	NI-MN	385000	515000	28500
#EBE89A	NIC	NI-CA	56500	72500	4400
#E0C6CA	NIC	NI-MT	135000	175000	10500
#71997F	NIC	NI-BO	52500	66500	4100
#CA9E62	NIC	NI-CO	48500	58500	3600
#3BF1B9	NIC	NI-ES	76500	98500	5800
#9973D1	NIC	NI-GR	58500	74500	4600
#95A611	NIC	NI-MS	96500	125000	7800
#B84792	NIU	NU-X01~	480	1100	220
#8621FA	NLD	NL-GR	96500	385000	74500
#53CC95	NLD	NL-DR	84500	315000	68500
#52C15D	NLD	NL-OV	215000	725000	165000
#4A6250	NLD	NL-GE	345000	1280000	285000
#F19C1F	NLD	NL-LI	185000	765000	185000
#25B11C	NLD	NL-ZE	64500	245000	58500
#83DE46	NLD	NL-NB	425000	1620000	345000
#197F36	NLD	NL-ZH	615000	2250000	485000
#725319	NLD	NL-NH	435000	1680000	385000
#CBE197	NLD	NL-FR	115000	415000	94500
#216062	NLD	NL-BQ1	2100	7800	1100
#BA26C5	NLD	NL-BQ3	520	1850	320
#BCEE81	NLD	NL-BQ2	240	920	180
#897D47	NLD	NL-FL	72500	235000	34500
#A30A58	NLD	NL-UT	205000	785000	165000
#6AC9C0	NOR	NO-19	15500	46500	11500
#5E1D8C	NOR	NO-18	42500	148000	36500
#5A9F7D	NOR	NO-17	24500	82500	21500
#70C3E3	NOR	NO-16	38500	135000	32500
#247C12	NOR	NO-04	34500	115000	31500
#39D0E2	NOR	NO-02	96500	345000	68500
#D46DC0	NOR	NO-01	92500	365000	54500
#CD7F2F	NOR	NO-20	14500	46500	12500
#BA697D	NOR	NO-03	102000	355000	64500
#0D267E	NOR	NO-06	46500	155000	42500
#57AF56	NOR	NO-07	44500	145000	41500
#C0B34C	NOR	NO-08	32500	108000	29500
#34F0D8	NOR	NO-09	18500	62500	18500
#7DA2B4	NOR	NO-10	24500	84500	22500
#A8C3D3	NOR	NO-11	78500	255000	62500
#39EA16	NOR	NO-12	52500	185000	44500
#80FD9F	NOR	NO-14	36500	115000	31500
#3F9289	NOR	NO-15	48500	155000	38500
#B8512A	NOR	NO-21	380	1450	120
#0DAE45	NOR	NO-X01~	380	1450	120
#23B93B	NOR	NO-05	42500	138000	36500
#2DBED7	NPL	NP-KA	385000	545000	42000
#62FAD5	NPL	NP-MA	265000	365000	28000
#BA646D	NPL	NP-SE	225000	315000	24000
#8B46F5	NPL	NP-DH	185000	245000	19500
#3CE414	NPL	NP-GA	315000	445000	34000
#8826BF	NPL	NP-BA	985000	1650000	115000
#A2DAD5	NPL	NP-JA	465000	685000	52000
#D69E14	NPL	NP-SA	325000	485000	36000
#32718A	NPL	NP-KO	425000	625000	46000
#453077	NPL	NP-ME	315000	445000	34000
#9D6326	NPL	NP-NA	485000	725000	54000
#37919D	NPL	NP-LU	365000	525000	41000
#6C1199	NPL	NP-RA	215000	295000	22000
#0AD1B0	NPL	NP-BH	195000	265000	19500
#42253C	NRU	NR-03	4200	5600	240
#BC2813	NZL	NZ-X06~	1450	2850	320
#6C64B2	NZL	NZ-X05~	5800	12500	2100
#F1B6D4	NZL	NZ-X04~	10500	24500	4200
#1299F6	NZL	NZ-CIT	380	540	80
#776712	NZL	NZ-X01~	42500	115000	16500
#CB8158	NZL	TK-X01~	540	820	110
#63ADBB	NZL	NZ-X07~	28500	68500	12500
#0E6B12	NZL	NZ-STL	19500	56500	9400
#274284	NZL	NZ-MBH	7800	24500	5400
#2E1244	NZL	NZ-NSN	8400	26500	5800
#4565AC	NZL	NZ-TAS	8600	27500	4800
#DDD84C	NZL	NZ-WTC	6200	19500	4200
#D335D4	NZL	NZ-OTA	36500	125000	24500
#3AA887	NZL	NZ-CAN	98500	315000	62500
#194974	NZL	NZ-AUK	265000	785000	125000
#9084D5	NZL	NZ-WKO	74500	225000	42500
#9489BE	NZL	NZ-X03~	4600	12500	2400
#2B7349	NZL	NZ-WGN	92500	285000	46500
#211E4B	NZL	NZ-MWT	48500	142000	28500
#4F9284	NZL	NZ-TKI	24500	66500	14500
#EB7BDC	NZL	NZ-NTL	32500	88500	18500
#0B3798	NZL	NZ-BOP	56500	155000	32500
#157581	NZL	NZ-GIS	11500	28500	5400
#6CCB90	NZL	NZ-HKB	32500	92500	19500
#C29FD6	OMN	OM-MU	185000	415000	12500
#86F93A	OMN	OM-BA	165000	365000	14500
#1819F5	OMN	OM-BU	8400	18500	850
#825466	OMN	OM-ZA	36500	82500	3200
#6F74D0	OMN	OM-ZU	42500	94500	3800
#C69D3C	OMN	OM-WU	16500	36500	1400
#814658	OMN	OM-SH	98500	215000	8400
#16C2EA	OMN	OM-SS	74500	165000	6800
#7FD5DD	OMN	OM-MA	7800	16500	650
#42C26F	OMN	OM-BJ	82500	175000	7200
#75B64B	OMN	OM-DA	54500	115000	4800
#305B8F	PAK	PK-GB	385000	465000	28000
#55D4ED	PAK	PK-KP	8450000	9850000	625000
#A05946	PAK	PK-TA	1450000	1650000	72000
#40E331	PAK	PK-BA	3150000	3650000	185000
#BFB0D8	PAK	PK-PB	32500000	38500000	2650000
#10A716	PAK	PK-SD	12500000	15500000	945000
#5224C4	PAK	PK-JK	1350000	1650000	115000
#FEA08B	PAK	PK-IS	315000	485000	24500
#B8ACCF	PAN	PA-1	48500	62500	5400
#4B96FC	PAN	PA-4	215000	345000	32500
#85ADD7	PAN	PA-KY	42500	58500	4600
#380BB1	PAN	PA-EM	18500	26500	2100
#424F1A	PAN	PA-5	14500	21500	1800
#32D336	PAN	PA-8	415000	825000	64500
#ECCB3A	PAN	PA-2	195000	285000	26500
#58F778	PAN	PA-9	105000	145000	12500
#F58832	PAN	PA-3	185000	265000	24500
#6B6D5A	PAN	PA-NB	46500	62500	3800
#B0DA8C	PAN	PA-7	28500	41500	3200
#B9C58D	PAN	PA-6	62500	88500	7400
#E41559	PCN	PN-X01~	8	32	7
#386C70	PER	PE-TAC	74500	165000	11500
#144E6A	PER	PE-MDD	26500	54500	2400
#E2EEC4	PER	PE-LOR	315000	525000	28500
#3668CF	PER	PE-AMA	145000	215000	14500
#34CAE2	PER	PE-CAJ	525000	745000	68000
#258FDD	PER	PE-TUM	58500	115000	7400
#1A2F86	PER	PE-PIU	545000	925000	64500
#6198BF	PER	PE-UCA	145000	245000	12500
#9BDCDE	PER	PE-PUN	415000	685000	62000
#0DBEBE	PER	PE-MOQ	42500	96500	7200
#C4C982	PER	PE-ARE	315000	745000	68500
#1ACF50	PER	PE-ICA	195000	415000	32500
#37E652	PER	PE-LIM	2150000	5250000	465000
#11752F	PER	PE-LIM	215000	485000	34500
#897F82	PER	PE-CAL	245000	515000	38500
#EF22FA	PER	PE-ANC	365000	615000	62000
#8EC68C	PER	PE-LAL	345000	585000	54000
#A0BDE5	PER	PE-LAM	325000	645000	58500
#2F3CA1	PER	PE-CUS	385000	665000	64500
#B480EC	PER	PE-AYA	225000	345000	32500
#A1BD1A	PER	PE-APU	165000	225000	21500
#CC9E0B	PER	PE-HUV	165000	225000	18500
#99D4BC	PER	PE-SAM	545000	865000	62500
#D09C78	PER	PE-HUC	245000	385000	28500
#6DED11	PER	PE-PAS	92500	145000	9400
#60BF51	PER	PE-JUN	385000	645000	54500
#3A363D	PGA	-99-X08~	74500	96500	3400
#A40CF0	PHL	PH-SLU	245000	345000	12500
#753A60	PHL	PH-DAV	285000	425000	22500
#CC9962	PHL	PH-ZSI	185000	285000	16500
#D3C4B8	PHL	PH-PLW	265000	385000	21500
#EF3AA1	PHL	PH-SUN	285000	415000	24500
#42793E	PHL	PH-SUR	145000	215000	13500
#619DE5	PHL	PH-AGN	185000	265000	18500
#162F63	PHL	PH-AGN	125000	185000	11500
#A1F599	PHL	PH-MSR	285000	425000	26500
#781620	PHL	PH-MSR	86500	125000	8400
#ADB094	PHL	PH-LAN	295000	445000	18500
#2BCAE8	PHL	PH-LAN	315000	465000	19500
#852D49	PHL	PH-ZAS	325000	485000	28500
#E8C388	PHL	PH-MSC	215000	315000	19500
#7F8C5C	PHL	PH-ZAN	315000	465000	29500
#F7D1D6	PHL	PH-ZAN	165000	245000	14500
#B3385B	PHL	PH-LAS	325000	465000	26500
#D74724	PHL	PH-MAG	315000	445000	18500
#9BBD49	PHL	PH-NCO	345000	485000	26500
#40AEAF	PHL	PH-SUK	245000	345000	14500
#EA5AD4	PHL	PH-SAR	165000	225000	9500
#F28016	PHL	PH-SCO	265000	385000	19500
#72502C	PHL	PH-DAS	285000	415000	21500
#3127C1	PHL	PH-DAV	425000	685000	34500
#F7B2FD	PHL	PH-COM	245000	345000	16500
#63D3DD	PHL	PH-DAO	185000	265000	16500
#682170	PHL	PH-SLE	135000	195000	13500
#BFEC50	PHL	PH-LEY	585000	865000	62500
#60FE2A	PHL	PH-EAS	165000	225000	18500
#915341	PHL	PH-BIL	54500	78500	6400
#AF9FFE	PHL	PH-WSA	265000	385000	26500
#A167A2	PHL	PH-AUR	64500	92500	5400
#F459A1	PHL	PH-QUE	585000	865000	54500
#6FE224	PHL	PH-CAN	185000	265000	19500
#517CDB	PHL	PH-CAS	92500	135000	9800
#40CA8B	PHL	PH-ALB	415000	615000	48500
#4C97D5	PHL	PH-SOR	245000	345000	26500
#EB295D	PHL	PH-QUE	585000	865000	54500
#569643	PHL	PH-BTG	645000	1050000	68500
#107C67	PHL	PH-CAV	745000	1250000	72000
#DEE8C7	PHL	PH-MNL	685000	1350000	64000
#74AE23	PHL	PH-MNL	465000	1050000	58000
#C69E3D	PHL	PH-MNL	385000	745000	36000
#8224AD	PHL	PH-MNL	145000	325000	16500
#1B330E	PHL	PH-MNL	135000	285000	14500
#DFF28D	PHL	PH-BUL	765000	1350000	84500
#825A46	PHL	PH-PAM	645000	1150000	72500
#C4BE45	PHL	PH-BAN	215000	345000	22500
#2266E6	PHL	PH-ZMB	145000	245000	13500
#246064	PHL	PH-ZMB	86500	145000	7400
#CD0A28	PHL	PH-PAN	1450000	2150000	165000
#A35691	PHL	PH-PAN	225000	345000	24500
#462974	PHL	PH-LUN	245000	385000	32500
#0D720B	PHL	PH-ILS	225000	345000	34500
#6D9052	PHL	PH-ILN	195000	315000	28500
#81B20F	PHL	PH-CAG	365000	565000	42500
#348BE9	PHL	PH-ISA	465000	725000	48500
#3A76A7	PHL	PH-TAW	145000	185000	6400
#A937C1	PHL	PH-BAS	145000	175000	7200
#9BE6EB	PHL	PH-CAM	28500	42500	3400
#F39E80	PHL	PH-SIG	34500	48500	3800
#322A39	PHL	PH-BOH	445000	625000	64500
#E66E69	PHL	PH-GUI	58500	82500	6200
#FA81BA	PHL	PH-BCD	865000	1350000	105000
#5136DA	PHL	PH-NEC	175000	255000	19500
#9AB33A	PHL	PH-NER	415000	645000	48500
#3D2FFA	PHL	PH-CEB	1150000	1950000	145000
#E72513	PHL	PH-MDE	365000	545000	36500
#A3CD6C	PHL	PH-CEB	1150000	1950000	145000
#63C5B5	PHL	PH-PLW	265000	385000	21500
#CEE610	PHL	PH-LEY	585000	865000	62500
#F05831	PHL	PH-LEY	125000	185000	14500
#2D0EE9	PHL	PH-AKL	175000	245000	28500
#C96F77	PHL	PH-ANT	185000	265000	28500
#6E7EA7	PHL	PH-ILI	645000	965000	105000
#C455C7	PHL	PH-ILI	125000	215000	18500
#2AD1AC	PHL	PH-CAP	265000	385000	34500
#B16D0E	PHL	PH-ROM	115000	155000	14500
#BFBF8F	PHL	PH-NSA	165000	245000	19500
#9010B0	PHL	PH-MAS	285000	385000	26500
#4499EA	PHL	PH-MDR	165000	205000	13500
#22F582	PHL	PH-MDC	86500	115000	8200
#BF30EE	PHL	PH-MAD	74500	98500	7200
#37F1E7	PHL	PH-CAT	86500	115000	12500
#75C11B	PHL	PH-BTN	185000	325000	21500
#9746F3	PHL	PH-LAP	86500	125000	8400
#8F135E	PHL	PH-AGS	325000	465000	26500
#6177C6	PHL	PH-BUK	425000	615000	28500
#5FC5D1	PHL	PH-NCO	345000	485000	26500
#A25531	PHL	PH-SCO	265000	385000	19500
#86DE41	PHL	PH-MNL	145000	345000	18500
#2DC5E4	PHL	PH-MNL	135000	285000	14500
#4B9971	PHL	PH-MNL	125000	265000	12500
#F1F043	PHL	PH-MNL	115000	245000	11500
#9F3420	PHL	PH-MNL	98000	185000	9500
#126F63	PHL	PH-NUE	625000	965000	72500
#E1F660	PHL	PH-LAG	685000	1250000	68500
#177F0D	PHL	PH-RIZ	645000	1050000	54000
#EF75D4	PHL	PH-MNL	84000	165000	8200
#54E1C7	PHL	PH-MNL	24000	42000	2400
#89E2D3	PHL	PH-MNL	16000	28000	1800
#B01F92	PHL	PH-QUI	64500	92500	5400
#33E298	PHL	PH-ISA	465000	725000	48500
#1E48AC	PHL	PH-NUV	145000	215000	14500
#66D1FE	PHL	PH-BEN	115000	185000	12500
#E5D1F4	PHL	PH-IFU	68500	94500	6400
#0CAB75	PHL	PH-MOU	56500	78500	5200
#98919D	PHL	PH-TAR	385000	615000	42500
#9FD486	PHL	PH-APA	42500	58500	3800
#899CD5	PHL	PH-KAL	68500	96500	6800
#800D1D	PHL	PH-ABR	82500	115000	11500
#2C8588	PHL	PH-CAS	92500	135000	9800
#AF78DD	PHL	PH-PAM	645000	1150000	72500
#1F9EAB	PHL	PH-BEN	115000	185000	12500
#C6A374	PHL	PH-MNL	24000	42000	2400
#67173D	PHL	PH-MNL	28000	48000	2600
#25BFB9	PHL	PH-MNL	12000	18000	1200
#B82E14	PHL	PH-MNL	14000	22000	1600
#5F6650	PLW	PW-350	1100	2400	240
#9CA54B	PLW	PW-150	620	1400	140
#A6E7DA	PLW	PW-227	240	560	60
#701EB6	PLW	PW-224	260	580	60
#D85A37	PLW	PW-002	85	180	20
#59BD7C	PLW	PW-004	540	1100	120
#CA8673	PLW	PW-226	160	360	40
#F69CA4	PLW	PW-212	180	390	40
#D8975B	PLW	PW-228	140	310	30
#C43631	PLW	PW-214	240	540	55
#4C5C2F	PLW	PW-218	185	380	40
#47A9FA	PLW	PW-222	120	260	25
#8C93F9	PLW	PW-050	1050	2200	220
#CA2C37	PLW	PW-370	140	310	30
#8D213D	PLW	PW-010	120	260	25
#C43E43	PLW	PW-100	155	340	35
#C22E91	PNG	PG-SAN	32500	48500	2400
#89AC6A	PNG	PG-WPD	135000	185000	8400
#E3B880	PNG	PG-ESW	145000	195000	9200
#CFB44F	PNG	PG-MPM	215000	285000	14500
#F4739F	PNG	PG-MPL	115000	155000	7800
#AC8EC7	PNG	PG-NPP	46500	62500	3200
#538A14	PNG	PG-MBA	48500	66500	3400
#66DC9C	PNG	PG-CPM	82500	108000	5400
#E54772	PNG	PG-NCD	86500	165000	6400
#70844C	PNG	PG-GPK	62500	84500	4200
#23D60B	PNG	PG-NSB	135000	185000	9400
#79189D	PNG	PG-WBK	46500	62500	3200
#7DE04A	PNG	PG-EBR	125000	165000	8400
#84FCD9	PNG	PG-NIK	54500	72500	3600
#8B8983	PNG	PG-MRL	32500	44500	2200
#ACC412	PNG	PG-CPK	92500	125000	6400
#F99CC6	PNG	PG-EPW	215000	285000	14500
#7AEAA0	PNG	PG-WHM	165000	225000	11500
#736A64	PNG	PG-SHM	225000	305000	15500
#AD5ECB	PNG	PG-EHG	185000	245000	12500
#540F7A	POL	PL-SL	765000	3350000	685000
#D07AF5	POL	PL-MA	645000	2150000	485000
#82F81A	POL	PL-PK	385000	1380000	315000
#1731D0	POL	PL-DS	465000	2050000	385000
#429881	POL	PL-OP	185000	745000	145000
#55AB6F	POL	PL-PD	215000	825000	165000
#A82260	POL	PL-WN	285000	985000	185000
#5CEF37	POL	PL-LB	185000	715000	115000
#FBCE31	POL	PL-ZP	325000	1180000	195000
#D11B79	POL	PL-LU	425000	1450000	325000
#72F334	POL	PL-PM	435000	1480000	285000
#1D71F2	POL	PL-MZ	885000	3450000	785000
#31DB68	POL	PL-LD	425000	1750000	445000
#F1204F	POL	PL-KP	415000	1420000	265000
#B814F5	POL	PL-WP	585000	2150000	465000
#860ED4	POL	PL-SK	225000	865000	215000
#E9C8C2	PRI	US-PR	945000	2450000	425000
#3E611B	PRK	KP-07	415000	985000	105000
#492797	PRK	KP-06	385000	925000	98000
#9DCFED	PRK	KP-09	545000	1280000	135000
#17A267	PRK	KP-13	145000	415000	38000
#C86D72	PRK	KP-10	105000	285000	26000
#F43F58	PRK	KP-04	345000	825000	86000
#118138	PRK	KP-03	485000	1150000	125000
#C62873	PRK	KP-02	515000	1220000	128000
#C8E9E3	PRK	KP-05	585000	1380000	145000
#2FC3BD	PRK	KP-08	325000	765000	82000
#D95F9A	PRK	KP-01	545000	1650000	185000
#CD326F	PRT	PT-07	64500	295000	78500
#59D8D8	PRT	PT-12	38500	175000	54500
#C81A53	PRT	PT-16	58500	245000	74500
#A3BDC6	PRT	PT-05	46500	215000	88500
#786344	PRT	PT-09	32500	145000	58500
#A3B19F	PRT	PT-04	21500	96500	38500
#42CDC4	PRT	PT-17	265000	1080000	365000
#499167	PRT	PT-03	145000	565000	135000
#3B8898	PRT	PT-08	56500	245000	72500
#70B8CB	PRT	PT-02	42500	185000	58500
#1E3EA9	PRT	PT-15	115000	525000	145000
#E8BBC2	PRT	PT-11	345000	1350000	425000
#B66F0E	PRT	PT-14	62500	265000	74500
#2B6063	PRT	PT-10	64500	265000	78500
#ECFD3F	PRT	PT-06	78500	285000	92500
#CE2BDF	PRT	PT-01	56500	245000	68500
#92A8D3	PRT	PT-13	285000	1150000	315000
#7DF83E	PRT	PT-30	48500	172000	28500
#73D174	PRT	PT-20	42500	165000	26500
#1D3A8C	PRT	PT-18	58500	245000	82500
#82A3D2	PRY	PY-19	62500	98500	6800
#27BA0A	PRY	PY-15	38500	58500	4200
#F12193	PRY	PY-11	345000	525000	38000
#CAC52F	PRY	PY-ASU	145000	345000	32500
#775342	PRY	PY-10	165000	265000	18500
#4FC1BC	PRY	PY-7	145000	225000	15500
#7E1E57	PRY	PY-12	28500	44500	3200
#10E55B	PRY	PY-8	46500	72500	5400
#22445A	PRY	PY-16	11500	18500	1400
#76BEF8	PRY	PY-1	64500	98500	7200
#F44C47	PRY	PY-13	105000	165000	11500
#7E85F6	PRY	PY-14	32500	48500	3600
#B83A3B	PRY	PY-2	115000	175000	12500
#AFA166	PRY	PY-5	175000	265000	18500
#69C15B	PRY	PY-3	92500	145000	10500
#92B9F5	PRY	PY-6	105000	165000	11500
#F56291	PRY	PY-9	62500	94500	6800
#5F7B91	PRY	PY-4	58500	88500	6400
#F5AE97	PSX	PS-GZZ	485000	585000	32000
#7BA9D9	PSX	PS-WBK	825000	1050000	74000
#6F74FD	PYF	PF-X03~	42500	84500	6200
#95D653	PYF	PF-X01~	4600	9200	750
#8B84CC	PYF	PF-X02~	6800	13500	1100
#666AD3	PYF	PF-X04~	12500	24500	1800
#E80DA7	PYF	PF-X05~	2800	5600	420
#3764D3	QAT	QA-RA	2100	4200	240
#949E34	QAT	QA-WA	18500	42500	1800
